domain,text,label
isabelbetancourt.com,emails: domainabuse@tucows.com; name_servers: NS1.ASMALLORANGE.COM; creation_date: 2018-09-07T05:18:56; dnssec: unsigned; domain_name: ISABELBETANCOURT.COM; expiration_date: 2023-09-07T05:18:56; name_servers : NS2.ASMALLORANGE.COM; registrar: Tucows Domains Inc.; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2022-08-23T08:06:38; whois_server: whois.tucows.com,malicious
jansuwidha.com,"emails: abuse@godaddy.com; name: Registration Private; name_servers: NS1.DNS-PARKING.COM; org: Domains By Proxy, LLC; address: DomainsByProxy.com; address : 100 S. Mill Ave, Suite 1600; city: Tempe; country: US; creation_date: 2022-08-16T11:06:55; creation_date : 2022-08-16T06:06:55; dnssec: unsigned; domain_name: JANSUWIDHA.COM; domain_name : jansuwidha.com; expiration_date: 2024-08-16T11:06:55; expiration_date : 2024-08-16T06:06:55; name_servers : NS2.DNS-PARKING.COM; registrar: GoDaddy.com, LLC; state: Arizona; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2023-07-31T10:59:23; updated_date : 2022-08-16T06:06:55; whois_server: whois.godaddy.com; zipcode: 85281",malicious
jnpost.453348.xyz,"emails: abuse@reg.ru; name: Personal data, can not be publicly disclosed according to applicable laws.; name_servers: JAIME.NS.CLOUDFLARE.COM; org: Private Person; address: Personal data, can not be publicly disclosed according to applicable laws.; city: Personal data, can not be publicly disclosed according to applicable laws.; country: PL; country : Personal data, can not be publicly disclosed according to applicable laws.; creation_date: 2023-09-04T11:29:48; creation_date : 2023-09-04T11:29:50; dnssec: unsigned; domain_name: 453348.XYZ; emails : 453348.xyz@regprivate.ru; expiration_date: 2024-09-04T23:59:59; expiration_date : 2024-09-04T11:29:50; name_servers : MEGAN.NS.CLOUDFLARE.COM; name_servers : jaime.ns.cloudflare.com; name_servers : megan.ns.cloudflare.com; registrar: Registrar of Domain Names REG.RU LLC; state: poland; status: serverHold https://icann.org/epp#serverHold; status : clientHold https://icann.org/epp#clientHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2023-09-19T21:29:14; updated_date : 0001-01-01T00:00:00; whois_server: whois.reg.com; zipcode: Personal data, can not be publicly disclosed according to applicable laws.",malicious
niepytajo.eu,name_servers: dns1.registrar-servers.com; domain_name: niepytajo.eu,malicious
vin.mostt.xyz,emails: abuse@namecheap.com; name_servers: DNS1.REGISTRAR-SERVERS.COM; org: Privacy service provided by Withheld for Privacy ehf; country: IS; creation_date: 2022-06-30T12:39:40; dnssec: unsigned; domain_name: MOSTT.XYZ; expiration_date: 2023-06-30T23:59:59; name_servers : DNS2.REGISTRAR-SERVERS.COM; registrar: Namecheap; state: Capital Region; status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2022-06-30T12:39:44; whois_server: whois.namecheap.com,malicious
www.lemondesing.com,"emails: abuse-tracker@hostinger.com; name: Julio Hernandez; name_servers: NS1.DNS-PARKING.COM; org: Julio Hernandez hernandez; address: And 34-15-1 col acueducto de guadalupe; city: Ciudad de Mexico; country: MX; creation_date: 2019-04-23T04:00:55; dnssec: unsigned; dnssec : Unsigned; domain_name: LEMONDESING.COM; emails : jahh.49@hotmail.com; emails : abuse@hostinger.com; expiration_date: 2025-04-23T04:00:55; name_servers : NS2.DNS-PARKING.COM; name_servers : ns1.dns-parking.com; name_servers : ns2.dns-parking.com; registrar: Hostinger Operations, UAB; state: Distrito Federal; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2024-04-23T04:01:08; updated_date : 2024-04-23T04:01:14; whois_server: whois.hostinger.com; zipcode: 07270",malicious
ainestate.com,"emails: abuse@godaddy.com; name: Registration Private; name_servers: NS1.DNS-PARKING.COM; org: Domains By Proxy, LLC; address: DomainsByProxy.com; address : 100 S. Mill Ave, Suite 1600; city: Tempe; country: US; creation_date: 2023-10-23T14:54:56; creation_date : 2023-10-23T09:54:56; dnssec: unsigned; domain_name: AINESTATE.COM; domain_name : ainestate.com; expiration_date: 2024-10-23T14:54:56; expiration_date : 2024-10-23T09:54:56; name_servers : NS2.DNS-PARKING.COM; registrar: GoDaddy.com, LLC; state: Arizona; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2023-10-24T16:13:56; updated_date : 2023-10-23T09:54:56; whois_server: whois.godaddy.com; zipcode: 85281",malicious
01x.3005112.xyz,emails: abuse@namecheap.com; name: REACTIVATION PERIOD; name_servers: DNS101.REGISTRAR-SERVERS.COM; org: Withheld for Privacy Purposes; address: Kalkofnsvegur 2; city: Reykjavik; country: IS; creation_date: 2023-05-25T19:41:45; dnssec: unsigned; domain_name: 3005112.XYZ; domain_name : 3005112.xyz; emails : reactivation-pending@mail.withheldforprivacy.com; expiration_date: 2024-05-25T23:59:59; expiration_date : 2024-05-25T19:41:45; name_servers : DNS102.REGISTRAR-SERVERS.COM; name_servers : dns101.registrar-servers.com; name_servers : dns102.registrar-servers.com; registrar: NAMECHEAP INC; state: Capital Region; status: pendingDelete https://icann.org/epp#pendingDelete; status : serverHold https://icann.org/epp#serverHold; status : serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : clientHold https://icann.org/epp#clientHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : redemptionPeriod https://icann.org/epp#redemptionPeriod; updated_date: 2024-07-06T19:52:51; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: 101,malicious
dbgamestudios.com,emails: abuse@namecheap.com; name: Redacted for Privacy; name_servers: NS1.DIGITALOCEAN.COM; org: Privacy service provided by Withheld for Privacy ehf; address: Kalkofnsvegur 2; city: Reykjavik; country: IS; creation_date: 2020-11-01T15:35:41; dnssec: unsigned; domain_name: DBGAMESTUDIOS.COM; domain_name : dbgamestudios.com; emails : 4410d26e919f475eb2c18d71a67bcbf6.protect@withheldforprivacy.com; expiration_date: 2026-11-01T15:35:41; name_servers : NS2.DIGITALOCEAN.COM; name_servers : NS3.DIGITALOCEAN.COM; name_servers : ns1.digitalocean.com; name_servers : ns2.digitalocean.com; name_servers : ns3.digitalocean.com; registrar: NAMECHEAP INC; state: Capital Region; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2023-10-26T10:04:50; updated_date : 2023-10-26T10:04:50.410000; whois_server: whois.namecheap.com; zipcode: 101,malicious
ziddishop.com,"emails: abuse@godaddy.com; name_servers: NS49.DOMAINCONTROL.COM; creation_date: 2021-07-21T12:58:42; dnssec: unsigned; domain_name: ZIDDISHOP.COM; expiration_date: 2022-07-21T12:58:42; name_servers : NS50.DOMAINCONTROL.COM; registrar: GoDaddy.com, LLC; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2021-07-21T12:58:43; whois_server: whois.godaddy.com",malicious
www.macadmania.com,"emails: a-b-u-s-e.whois.field@netearthone.com; name: Andrew M; name_servers: NS1.DIGITALOCEAN.COM; org: Pitstop Tech Limited; address: Nairobi; city: Nairobi; country: KE; creation_date: 2021-07-23T11:11:06; dnssec: unsigned; dnssec : Unsigned; domain_name: MACADMANIA.COM; emails : namogzy@gmail.com; expiration_date: 2023-07-23T11:11:06; name_servers : NS2.DIGITALOCEAN.COM; name_servers : ns1.digitalocean.com; name_servers : ns2.digitalocean.com; registrar: NetEarth One, Inc.; state: Nairobi; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2022-06-27T07:40:50; updated_date : 2022-06-27T07:40:52; whois_server: whois.netearthone.com; zipcode: 00200",malicious
oferta-online12142.pl,creation_date: 2024-04-26T18:07:30; domain_name: oferta-online12142.pl is undergoing proceeding; expiration_date: 2025-04-26T18:07:30; registrar: PERSKIMEDIA Szymon Perski; updated_date: 2024-04-29T10:40:47,malicious
net-promocja.pl,creation_date: 2022-10-18T15:41:03; domain_name: net-promocja.pl is undergoing proceeding; expiration_date: 2023-10-18T15:41:03; registrar: AZ.pl Sp. z o.o.; updated_date: 2022-10-18T15:41:06,malicious
nowdoitle.com,emails: abuse@namecheap.com; name: Redacted for Privacy; name_servers: CELINE.NS.CLOUDFLARE.COM; org: Privacy service provided by Withheld for Privacy ehf; address: Kalkofnsvegur 2; city: Reykjavik; country: IS; creation_date: 2023-01-09T15:22:03; dnssec: unsigned; domain_name: NOWDOITLE.COM; domain_name : nowdoitle.com; emails : 497d2c2e525246c1ab5aa4532039eed1.protect@withheldforprivacy.com; expiration_date: 2024-01-09T15:22:03; name_servers : FELIPE.NS.CLOUDFLARE.COM; name_servers : celine.ns.cloudflare.com; name_servers : felipe.ns.cloudflare.com; registrar: NAMECHEAP INC; state: Capital Region; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2023-01-09T15:23:35; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: 101,malicious
www.helploginn.moonfruit.com,"emails: abuse@support.gandi.net; name: Russell Howe; name_servers: NS-1176.AWSDNS-19.ORG; org: Sitemaker Software Limited; address: Suite 2-10, 131-151 Great Titchfield Street; city: LONDON; country: GB; creation_date: 1999-09-10T00:00:00; creation_date : 1999-09-10T15:14:46; dnssec: Unsigned; domain_name: MOONFRUIT.COM; domain_name : moonfruit.com; emails : 6db2c9bee2dc37a22f58a722f950932a-374796@contact.gandi.net; expiration_date: 2018-09-10T00:00:00; expiration_date : 2018-09-10T15:14:46; name_servers : NS-1819.AWSDNS-35.CO.UK; name_servers : NS-78.AWSDNS-09.COM; name_servers : NS-897.AWSDNS-48.NET; referral_url: http://www.gandi.net; registrar: GANDI SAS; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; updated_date: 2015-05-06T00:00:00; updated_date : 2016-05-09T02:03:13; whois_server: whois.gandi.net; zipcode: W1W 5BB",malicious
crea8ers.com,"emails: abuse@godaddy.com; name_servers: NS1.DIGITALOCEAN.COM; creation_date: 2021-05-05T11:28:38; dnssec: unsigned; domain_name: CREA8ERS.COM; expiration_date: 2023-05-05T11:28:38; name_servers : NS2.DIGITALOCEAN.COM; name_servers : NS3.DIGITALOCEAN.COM; registrar: GoDaddy.com, LLC; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2021-06-15T10:59:45; whois_server: whois.godaddy.com",malicious
www.sareeshopnearme.com,"emails: abuse@godaddy.com; name: Registration Private; name_servers: NS1.DNS-PARKING.COM; org: Domains By Proxy, LLC; address: DomainsByProxy.com; address : 2155 E Warner Rd; city: Tempe; country: US; creation_date: 2020-08-30T20:35:50; creation_date : 2020-08-30T15:35:50; dnssec: unsigned; domain_name: SAREESHOPNEARME.COM; domain_name : sareeshopnearme.com; expiration_date: 2023-08-30T20:35:50; expiration_date : 2023-08-30T15:35:50; name_servers : NS2.DNS-PARKING.COM; registrar: GoDaddy.com, LLC; state: Arizona; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2022-11-17T19:31:43; updated_date : 2021-07-06T10:01:34; whois_server: whois.godaddy.com; zipcode: 85284",malicious
secure-mountain-22101.herokuapp.com,"emails: abusecomplaints@markmonitor.com; name: Domain Administrator; name_servers: NS-1378.AWSDNS-44.ORG; org: Salesforce.com, Inc.; address: 1 Market Street, Suite 300; city: San Francisco; country: US; creation_date: 2010-09-19T00:00:00; creation_date : 2010-09-18T22:55:31; dnssec: unsigned; domain_name: HEROKUAPP.COM; domain_name : herokuapp.com; emails : registrar-updates@salesforce.com; emails : dns@heroku.com; expiration_date: 2023-09-19T00:00:00; expiration_date : 2023-09-18T22:55:31; name_servers : NS-1624.AWSDNS-11.CO.UK; name_servers : NS-505.AWSDNS-63.COM; name_servers : NS-662.AWSDNS-18.NET; name_servers : ns-662.awsdns-18.net; name_servers : ns-1624.awsdns-11.co.uk; name_servers : ns-505.awsdns-63.com; name_servers : ns-1378.awsdns-44.org; referral_url: http://www.markmonitor.com; registrar: MarkMonitor, Inc.; state: CA; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited); status : clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited); status : clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited); updated_date: 2016-12-19T00:00:00; updated_date : 2016-12-20T09:30:42; whois_server: whois.markmonitor.com; zipcode: 94105",malicious
sarenki3.cristophpohl.pl,creation_date: 2024-04-24T13:26:02; domain_name: cristophpohl.pl is undergoing proceeding; expiration_date: 2025-04-24T13:26:02; registrar: dhosting.pl Sp. z o.o.; updated_date: 2024-04-29T15:15:52,malicious
logowanie-431461-kodem.kwistasuzk.pl,"name_servers: kay.ns.cloudflare.com. 
                       salvador.ns.cloudflare.com.; creation_date: 2022-04-17T05:58:32; domain_name: kwistasuzk.pl; expiration_date: 2023-04-17T05:58:32; registrar: PERSKIMEDIA Szymon Perski; updated_date: 2023-04-06T16:13:30",malicious
vinted-pl-gj32d.tomanga.xyz,"emails: abuse@porkbun.com; name: Whois Privacy; name_servers: GLEN.NS.CLOUDFLARE.COM; org: Private by Design, LLC; address: 500 Westover Dr #9816; city: Sanford; country: US; creation_date: 2022-09-04T13:33:13; dnssec: unsigned; domain_name: TOMANGA.XYZ; expiration_date: 2023-09-04T23:59:59; name_servers : MAYA.NS.CLOUDFLARE.COM; name_servers : glen.ns.cloudflare.com; name_servers : maya.ns.cloudflare.com; registrar: Porkbun LLC; state: NC; status: serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : clientHold https://icann.org/epp#clientHold; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : serverTransferProhibited http://icann.org/epp#serverTransferProhibited; status : clientTransferProhibited http://icann.org/epp#clientTransferProhibited; status : clientDeleteProhibited http://icann.org/epp#clientDeleteProhibited; updated_date: 2022-09-05T19:20:35; updated_date : 2022-09-04T13:33:16; whois_server: whois.porkbun.com; zipcode: 27330",malicious
olx-si.pl,"name_servers: deborah.ns.cloudflare.com. 
                       plato.ns.cloudflare.com.; creation_date: 2020-12-13T20:29:24; domain_name: olx-si.pl; expiration_date: 2021-12-13T20:29:24; registrar: EPAG Domainservices GmbH; updated_date: 2020-12-15T16:51:54",malicious
pyzava.com,emails: abuse@namecheap.com; name: Redacted for Privacy; name_servers: DORTHY.NS.CLOUDFLARE.COM; org: Privacy service provided by Withheld for Privacy ehf; address: Kalkofnsvegur 2; city: Reykjavik; country: IS; creation_date: 2023-04-21T14:18:40; dnssec: unsigned; domain_name: PYZAVA.COM; domain_name : pyzava.com; emails : 9949f854ea29484da1a31044e9328afb.protect@withheldforprivacy.com; expiration_date: 2024-04-21T14:18:40; name_servers : DYLAN.NS.CLOUDFLARE.COM; name_servers : dorthy.ns.cloudflare.com; name_servers : dylan.ns.cloudflare.com; registrar: NAMECHEAP INC; state: Capital Region; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2023-04-21T14:20:59; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: 101,malicious
homestarcb.com,emails: abuse@namecheap.com; name: Redacted for Privacy; name_servers: NS1.DNS-PARKING.COM; org: Privacy service provided by Withheld for Privacy ehf; address: Kalkofnsvegur 2; city: Reykjavik; country: IS; creation_date: 2024-01-06T04:40:57; dnssec: unsigned; domain_name: HOMESTARCB.COM; domain_name : homestarcb.com; emails : 0b4d7870418048d78bb47e6c45756be4.protect@withheldforprivacy.com; expiration_date: 2025-01-06T04:40:57; name_servers : NS2.DNS-PARKING.COM; name_servers : ns1.dns-parking.com; name_servers : ns2.dns-parking.com; registrar: NAMECHEAP INC; state: Capital Region; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2024-01-06T04:41:57; updated_date : 0001-01-01T00:00:00; whois_server: whois.namecheap.com; zipcode: 101,malicious
